date,nifty_open,nifty_high,nifty_low,nifty_close,result,change_pct,vix_vs_actual_diff,up_from_open,down_from_open,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2025-12-17,25902.4,25929.15,25770.35,25821.8,Red,-0.31%,-0.04,26.75,132.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.65,0.1,-0.51,-0.31,0.61,0,10.25,Low (<15),2025
2025-12-18,25764.7,25902.35,25726.3,25815.65,Green,+0.2%,0.06,137.65,38.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.62,0.53,-0.15,0.2,0.68,0,9.84,Low (<15),2025
2025-12-19,25911.5,25993.35,25880.45,25961.4,Green,+0.19%,-0.18,81.85,31.05,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.62,0.32,-0.12,0.19,0.44,0,9.84,Low (<15),2025
2025-12-22,26055.85,26180.7,26047.8,26162.75,Green,+0.41%,-0.11,124.85,8.05,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.62,0.48,-0.03,0.41,0.51,0,9.84,Low (<15),2025
2025-12-23,26205.2,26233.55,26119.05,26165.95,Red,-0.15%,-0.17,28.35,86.15,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.11,-0.33,-0.15,0.44,1,9.68,Low (<15),2025
2025-12-24,26170.65,26236.4,26123.0,26141.65,Red,-0.11%,-0.18,65.75,47.65,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.25,-0.18,-0.11,0.43,0,9.68,Low (<15),2025
2025-12-26,26121.25,26144.2,26008.6,26047.65,Red,-0.28%,-0.09,22.95,112.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.09,-0.43,-0.28,0.52,0,9.68,Low (<15),2025
2025-12-29,26063.35,26106.8,25920.3,25949.8,Red,-0.44%,0.11,43.45,143.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.17,-0.55,-0.44,0.72,0,9.68,Low (<15),2025
2025-12-30,25940.9,25976.75,25878.0,25970.55,Green,+0.11%,-0.23,35.85,62.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.61,0.14,-0.24,0.11,0.38,1,9.72,Low (<15),2025
2025-12-31,25971.05,26187.95,25969.0,26141.85,Green,+0.66%,0.23,216.9,2.05,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.61,0.84,-0.01,0.66,0.84,0,9.72,Low (<15),2025
2026-01-01,26173.3,26197.55,26113.4,26140.25,Red,-0.13%,-0.29,24.25,59.9,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.09,-0.23,-0.13,0.32,0,9.68,Low (<15),2026
2026-01-02,26155.1,26340.0,26118.4,26335.7,Green,+0.69%,0.24,184.9,36.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.61,0.71,-0.14,0.69,0.85,0,9.68,Low (<15),2026
2026-01-05,26333.7,26373.2,26210.05,26244.65,Red,-0.34%,0.01,39.5,123.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.15,-0.47,-0.34,0.62,0,9.68,Low (<15),2026
2026-01-07,26143.1,26187.15,26067.9,26142.9,Flat,-0.0%,-0.15,44.05,75.2,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.17,-0.29,-0.0,0.46,0,9.68,Low (<15),2026
2026-01-08,26106.5,26133.2,25858.45,25868.9,Red,-0.91%,0.42,26.7,248.05,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.63,0.1,-0.95,-0.91,1.05,0,9.95,Low (<15),2026
2026-01-09,25840.4,25940.6,25623.0,25703.7,Red,-0.53%,0.6,100.2,217.4,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.63,0.39,-0.84,-0.53,1.23,0,9.95,Low (<15),2026
2026-01-12,25669.05,25813.15,25473.4,25806.1,Green,+0.53%,0.69,144.1,195.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.63,0.56,-0.76,0.53,1.32,0,9.95,Low (<15),2026
2026-01-13,25897.35,25899.8,25603.3,25714.2,Red,-0.71%,0.42,2.45,294.05,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.72,0.01,-1.14,-0.71,1.14,1,11.37,Low (<15),2026
2026-01-14,25648.55,25791.75,25603.95,25669.1,Green,+0.08%,0.01,143.2,44.6,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.56,-0.17,0.08,0.73,0,11.37,Low (<15),2026
2026-01-16,25696.05,25873.5,25662.4,25701.9,Green,+0.02%,0.1,177.45,33.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.69,-0.13,0.02,0.82,0,11.37,Low (<15),2026
2026-01-19,25653.1,25653.3,25494.35,25555.5,Red,-0.38%,-0.1,0.2,158.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.0,-0.62,-0.38,0.62,0,11.37,Low (<15),2026
2026-01-20,25580.3,25585.0,25171.35,25225.35,Red,-1.39%,0.87,4.7,408.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.75,0.02,-1.6,-1.39,1.62,1,11.83,Low (<15),2026
2026-01-21,25141.0,25300.95,24919.8,25168.1,Green,+0.11%,0.77,159.95,221.2,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.75,0.64,-0.88,0.11,1.52,0,11.83,Low (<15),2026
2026-01-22,25344.15,25435.75,25168.5,25320.45,Red,-0.09%,0.18,91.6,175.65,Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.87,0.36,-0.69,-0.09,1.05,0,13.78,Low (<15),2026
2026-01-23,25344.6,25347.95,25025.3,25064.75,Red,-1.1%,0.4,3.35,319.3,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.87,0.01,-1.26,-1.1,1.27,0,13.78,Low (<15),2026
2026-01-27,25063.35,25246.65,24932.55,25234.1,Green,+0.68%,0.36,183.3,130.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.89,0.73,-0.52,0.68,1.25,1,14.19,Low (<15),2026
2026-01-28,25258.85,25372.1,25187.65,25348.05,Green,+0.35%,-0.16,113.25,71.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.89,0.45,-0.28,0.35,0.73,0,14.19,Low (<15),2026
2026-01-29,25345.0,25458.15,25159.8,25422.1,Green,+0.3%,0.33,113.15,185.2,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.45,-0.73,0.3,1.18,0,13.53,Low (<15),2026
2026-01-30,25247.55,25370.7,25213.65,25315.8,Green,+0.27%,-0.23,123.15,33.9,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.49,-0.13,0.27,0.62,0,13.53,Low (<15),2026
2026-02-01,25333.75,25440.9,24571.75,24768.0,Red,-2.23%,2.58,107.15,762.0,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.85,0.42,-3.01,-2.23,3.43,0,13.53,Low (<15),2026
2026-02-02,24796.5,25108.1,24679.4,25079.9,Green,+1.14%,0.88,311.6,117.1,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.85,1.26,-0.47,1.14,1.73,0,13.53,Low (<15),2026
2026-02-03,26308.05,26341.2,25641.3,25714.8,Red,-2.26%,1.79,33.15,666.75,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.87,0.13,-2.53,-2.26,2.66,1,13.87,Low (<15),2026
2026-02-04,25675.05,25818.55,25563.95,25737.5,Green,+0.24%,0.12,143.5,111.1,Strong Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.87,0.56,-0.43,0.24,0.99,0,13.87,Low (<15),2026
2026-02-05,25755.9,25757.65,25579.5,25641.6,Red,-0.44%,-0.08,1.75,176.4,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.01,-0.68,-0.44,0.69,0,12.25,Low (<15),2026
2026-02-06,25605.8,25703.95,25491.9,25673.6,Green,+0.26%,0.06,98.15,113.9,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.77,0.38,-0.44,0.26,0.83,0,12.25,Low (<15),2026
2026-02-09,25888.7,25922.25,25780.9,25863.3,Red,-0.1%,-0.22,33.55,107.8,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.77,0.13,-0.42,-0.1,0.55,0,12.25,Low (<15),2026
2026-02-10,25922.65,25989.45,25870.45,25916.8,Red,-0.02%,-0.31,66.8,52.2,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.77,0.26,-0.2,-0.02,0.46,1,12.19,Low (<15),2026
2026-02-11,25997.45,26009.4,25899.8,25945.35,Red,-0.2%,-0.35,11.95,97.65,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.05,-0.38,-0.2,0.42,0,12.19,Low (<15),2026
2026-02-12,25906.7,25906.7,25752.4,25796.15,Red,-0.43%,-0.13,0.0,154.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.0,-0.6,-0.43,0.6,0,11.55,Low (<15),2026
2026-02-13,25571.15,25630.35,25444.3,25460.55,Red,-0.43%,0.0,59.2,126.85,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.73,0.23,-0.5,-0.43,0.73,0,11.55,Low (<15),2026
2026-02-16,25423.6,25697.0,25372.7,25682.45,Green,+1.02%,0.55,273.4,50.9,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.73,1.08,-0.2,1.02,1.28,0,11.55,Low (<15),2026
2026-02-17,25637.95,25764.4,25570.3,25716.0,Green,+0.3%,-0.08,126.45,67.65,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.84,0.49,-0.26,0.3,0.76,1,13.33,Low (<15),2026
2026-02-18,25752.65,25828.05,25645.15,25805.7,Green,+0.21%,-0.13,75.4,107.5,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,0.29,-0.42,0.21,0.71,0,13.33,Low (<15),2026
2026-02-19,25873.35,25885.3,25388.75,25416.45,Red,-1.77%,1.15,11.95,484.6,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.05,-1.87,-1.77,1.92,0,12.22,Low (<15),2026
2026-02-20,25406.55,25663.55,25379.75,25565.9,Green,+0.63%,0.35,257.0,26.8,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,1.01,-0.11,0.63,1.12,0,12.22,Low (<15),2026
2026-02-23,25678.4,25771.45,25609.35,25704.0,Green,+0.1%,-0.14,93.05,69.05,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.77,0.36,-0.27,0.1,0.63,0,12.22,Low (<15),2026
2026-02-24,25641.8,25641.8,25327.6,25460.25,Red,-0.71%,0.34,0.0,314.2,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.89,0.0,-1.23,-0.71,1.23,1,14.17,Low (<15),2026
2026-02-25,25512.6,25652.6,25428.2,25478.65,Red,-0.13%,-0.01,140.0,84.4,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.55,-0.33,-0.13,0.88,0,14.17,Low (<15),2026
2026-02-26,25556.3,25572.95,25400.95,25493.3,Red,-0.25%,-0.18,16.65,155.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.07,-0.61,-0.25,0.67,0,13.49,Low (<15),2026
2026-02-27,25459.85,25476.4,25141.3,25181.8,Red,-1.09%,0.47,16.55,318.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.07,-1.25,-1.09,1.32,0,13.49,Low (<15),2026
2026-03-02,24659.25,24989.35,24603.5,24849.75,Green,+0.77%,0.7,330.1,55.75,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.86,1.34,-0.23,0.77,1.56,1,13.7,Low (<15),2026
2026-03-04,24388.8,24602.45,24305.4,24473.95,Green,+0.35%,0.36,213.65,83.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.86,0.88,-0.34,0.35,1.22,0,13.7,Low (<15),2026
2026-03-05,24615.95,24854.2,24529.4,24737.45,Green,+0.49%,-0.01,238.25,86.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.33,0.97,-0.35,0.49,1.32,0,21.14,Elevated (20-30),2026
2026-03-06,24656.4,24700.9,24415.75,24469.4,Red,-0.76%,-0.17,44.5,240.65,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.33,0.18,-0.98,-0.76,1.16,0,21.14,Elevated (20-30),2026
2026-03-09,23868.05,24078.15,23697.8,24005.8,Green,+0.58%,0.26,210.1,170.25,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.33,0.88,-0.71,0.58,1.59,0,21.14,Elevated (20-30),2026
2026-03-10,24280.8,24303.8,24079.95,24286.15,Green,+0.02%,-0.55,23.0,200.85,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.47,0.09,-0.83,0.02,0.92,1,23.36,Elevated (20-30),2026
2026-03-11,24231.85,24299.0,23834.3,23848.2,Red,-1.58%,0.45,67.15,397.55,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.47,0.28,-1.64,-1.58,1.92,0,23.36,Elevated (20-30),2026
2026-03-12,23674.85,23833.15,23556.3,23639.35,Red,-0.15%,-0.16,158.3,118.55,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.33,0.67,-0.5,-0.15,1.17,0,21.06,Elevated (20-30),2026
2026-03-13,23462.5,23492.4,23112.0,23170.9,Red,-1.24%,0.29,29.9,350.5,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.33,0.13,-1.49,-1.24,1.62,0,21.06,Elevated (20-30),2026
2026-03-16,23116.1,23502.0,22955.25,23355.6,Green,+1.04%,1.04,385.9,160.85,Strong Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,1.33,1.67,-0.7,1.04,2.37,0,21.06,Elevated (20-30),2026
2026-03-17,23493.2,23656.8,23346.6,23558.8,Green,+0.28%,-0.04,163.6,146.6,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.36,0.7,-0.62,0.28,1.32,1,21.6,Elevated (20-30),2026
2026-03-18,23632.9,23862.25,23618.45,23764.1,Green,+0.56%,-0.33,229.35,14.45,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.36,0.97,-0.06,0.56,1.03,0,21.6,Elevated (20-30),2026
2026-03-19,23197.75,23378.7,22930.35,23087.85,Red,-0.47%,0.75,180.95,267.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.78,-1.15,-0.47,1.93,0,18.72,Normal (15-20),2026
2026-03-20,23110.15,23345.15,23067.6,23134.65,Green,+0.11%,0.02,235.0,42.55,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,1.02,-0.18,0.11,1.2,0,18.72,Normal (15-20),2026
2026-03-23,22824.35,22851.7,22471.25,22492.65,Red,-1.45%,0.49,27.35,353.1,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.12,-1.55,-1.45,1.67,0,18.72,Normal (15-20),2026
2026-03-24,22878.45,23057.3,22624.2,22958.4,Green,+0.35%,0.21,178.85,254.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.68,0.78,-1.11,0.35,1.89,1,26.73,Elevated (20-30),2026
2026-03-25,23064.4,23465.35,23063.2,23309.0,Green,+1.06%,0.06,400.95,1.2,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.68,1.74,-0.01,1.06,1.74,0,26.73,Elevated (20-30),2026
2026-03-27,23173.55,23186.1,22804.55,22839.5,Red,-1.44%,-0.03,12.55,369.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.68,0.05,-1.59,-1.44,1.65,0,26.73,Elevated (20-30),2026
2026-03-30,22549.65,22714.1,22283.85,22379.2,Red,-0.76%,0.22,164.45,265.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.69,0.73,-1.18,-0.76,1.91,1,26.8,Elevated (20-30),2026
2026-04-01,22899.0,22941.3,22618.6,22703.15,Red,-0.86%,-0.28,42.3,280.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.69,0.18,-1.22,-0.86,1.41,0,26.8,Elevated (20-30),2026
2026-04-02,22383.4,22782.3,22182.55,22700.7,Green,+1.42%,1.1,398.9,200.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.58,1.78,-0.9,1.42,2.68,0,25.01,Elevated (20-30),2026
2026-04-06,22780.3,22998.35,22542.95,22959.45,Green,+0.79%,0.42,218.05,237.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.58,0.96,-1.04,0.79,2.0,0,25.01,Elevated (20-30),2026
2026-04-07,22838.7,23153.85,22719.3,23129.95,Green,+1.28%,0.3,315.15,119.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.6,1.38,-0.52,1.28,1.9,1,25.47,Elevated (20-30),2026
2026-04-08,23855.15,24025.15,23828.5,24012.35,Green,+0.66%,-0.78,170.0,26.65,Mildly Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.6,0.71,-0.11,0.66,0.82,0,25.47,Elevated (20-30),2026
2026-04-09,23909.05,23990.75,23682.8,23766.05,Red,-0.6%,0.05,81.7,226.25,Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.34,-0.95,-0.6,1.29,0,19.7,Normal (15-20),2026
2026-04-10,23880.55,24074.05,23856.35,24050.5,Green,+0.71%,-0.33,193.5,24.2,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.81,-0.1,0.71,0.91,0,19.7,Normal (15-20),2026
2026-04-13,23589.6,23907.4,23555.6,23818.9,Green,+0.97%,0.3,317.8,34.0,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.19,1.35,-0.14,0.97,1.49,1,18.85,Normal (15-20),2026
2026-04-15,24163.8,24280.9,24145.8,24211.9,Green,+0.2%,-0.63,117.1,18.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.19,0.48,-0.07,0.2,0.56,0,18.85,Normal (15-20),2026
2026-04-16,24385.2,24400.95,24102.8,24188.4,Red,-0.81%,0.04,15.75,282.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.06,-1.16,-0.81,1.22,0,18.67,Normal (15-20),2026
2026-04-17,24165.9,24371.9,24096.05,24366.9,Green,+0.83%,-0.04,206.0,69.85,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.85,-0.29,0.83,1.14,0,18.67,Normal (15-20),2026
2026-04-20,24391.5,24480.65,24241.25,24330.9,Red,-0.25%,-0.2,89.15,150.25,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.37,-0.62,-0.25,0.98,0,18.67,Normal (15-20),2026
2026-04-21,24374.55,24601.7,24354.9,24580.6,Green,+0.85%,-0.17,227.15,19.65,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.18,0.93,-0.08,0.85,1.01,1,18.79,Normal (15-20),2026
2026-04-22,24470.85,24515.95,24352.9,24367.65,Red,-0.42%,-0.51,45.1,117.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.18,-0.48,-0.42,0.67,0,18.79,Normal (15-20),2026
2026-04-23,24202.35,24310.2,24134.8,24156.05,Red,-0.19%,-0.43,107.85,67.55,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.15,0.45,-0.28,-0.19,0.72,0,18.3,Normal (15-20),2026
2026-04-24,24100.55,24206.0,23813.65,23903.95,Red,-0.82%,0.48,105.45,286.9,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.15,0.44,-1.19,-0.82,1.63,0,18.3,Normal (15-20),2026
2026-04-27,23945.45,24130.7,23936.2,24110.2,Green,+0.69%,-0.34,185.25,9.25,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.15,0.77,-0.04,0.69,0.81,0,18.3,Normal (15-20),2026
2026-04-28,24049.9,24181.8,23957.05,24016.5,Red,-0.14%,-0.23,131.9,92.85,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.55,-0.39,-0.14,0.93,1,18.38,Normal (15-20),2026
2026-04-29,24096.9,24334.7,24059.95,24163.6,Green,+0.28%,-0.02,237.8,36.95,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.99,-0.15,0.28,1.14,0,18.38,Normal (15-20),2026
2026-04-30,23996.95,24087.45,23796.85,24043.7,Green,+0.19%,0.11,90.5,200.1,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.1,0.38,-0.83,0.19,1.21,0,17.44,Normal (15-20),2026
2026-05-04,24063.55,24290.2,24004.75,24123.8,Green,+0.25%,0.09,226.65,58.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.1,0.94,-0.24,0.25,1.19,0,17.44,Normal (15-20),2026
2026-05-05,24052.6,24081.7,23882.05,24052.15,Flat,-0.0%,-0.32,29.1,170.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.15,0.12,-0.71,-0.0,0.83,1,18.3,Normal (15-20),2026
2026-05-07,24398.5,24482.1,24284.0,24336.4,Red,-0.25%,-0.24,83.6,114.5,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.05,0.34,-0.47,-0.25,0.81,0,16.68,Normal (15-20),2026
2026-05-08,24233.65,24253.8,24126.65,24179.8,Red,-0.22%,-0.53,20.15,107.0,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.05,0.08,-0.44,-0.22,0.52,0,16.68,Normal (15-20),2026
