date,nifty_open,nifty_high,nifty_low,nifty_close,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2024-03-11,22517.5,22526.6,22307.25,22319.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.9,0.04,-0.93,-0.88,0.97,0,14.3,Low (<15),2024
2024-03-12,22334.45,22452.55,22256.0,22333.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.9,0.53,-0.35,-0.0,0.88,0,14.3,Low (<15),2024
2024-03-13,22432.2,22446.75,21905.65,21981.05,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.9,0.06,-2.35,-2.01,2.41,0,14.3,Low (<15),2024
2024-03-14,21982.55,22204.6,21917.5,22153.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,1.01,-0.3,0.78,1.31,1,14.43,Low (<15),2024
2024-03-15,22064.85,22120.9,21931.7,21996.35,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.25,-0.6,-0.31,0.86,0,13.62,Low (<15),2024
2024-03-18,21990.1,22123.7,21916.55,22051.5,Mildly Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.86,0.61,-0.33,0.28,0.94,0,13.62,Low (<15),2024
2024-03-19,21946.45,21978.3,21793.1,21810.35,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.86,0.15,-0.7,-0.62,0.84,0,13.62,Low (<15),2024
2024-03-20,21843.9,21930.9,21710.2,21855.1,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.86,0.4,-0.61,0.05,1.01,0,13.62,Low (<15),2024
2024-03-21,21989.9,22080.95,21941.3,22014.6,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.41,-0.22,0.11,0.64,1,13.47,Low (<15),2024
2024-03-22,21932.2,22180.7,21883.3,22080.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,1.13,-0.22,0.68,1.36,0,12.51,Low (<15),2024
2024-03-26,21947.9,22073.2,21947.55,22018.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,0.57,-0.0,0.32,0.57,0,12.51,Low (<15),2024
2024-03-27,22053.95,22193.6,22052.85,22147.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,0.63,-0.0,0.42,0.64,0,12.51,Low (<15),2024
2024-03-28,22163.6,22516.0,22163.6,22343.1,Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.8,1.59,0.0,0.81,1.59,1,12.7,Low (<15),2024
2024-04-01,22455.0,22529.95,22427.75,22469.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.33,-0.12,0.06,0.46,0,12.7,Low (<15),2024
2024-04-02,22458.8,22497.6,22388.15,22464.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.17,-0.31,0.02,0.49,0,12.7,Low (<15),2024
2024-04-03,22385.7,22521.1,22346.5,22445.55,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.8,0.6,-0.18,0.27,0.78,0,12.7,Low (<15),2024
2024-04-04,22592.1,22619.0,22303.8,22541.2,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.12,-1.28,-0.23,1.4,1,11.37,Low (<15),2024
2024-04-05,22486.4,22537.6,22427.6,22523.4,Mildly Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.71,0.23,-0.26,0.16,0.49,0,11.22,Low (<15),2024
2024-04-08,22578.35,22697.3,22550.35,22661.0,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.53,-0.12,0.37,0.65,0,11.22,Low (<15),2024
2024-04-09,22765.1,22768.4,22612.25,22642.05,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.71,0.01,-0.67,-0.54,0.69,0,11.22,Low (<15),2024
2024-04-10,22720.25,22775.7,22673.7,22735.05,Mildly Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.72,0.24,-0.2,0.07,0.45,1,11.36,Low (<15),2024
2024-04-12,22677.4,22726.45,22503.75,22519.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.7,0.22,-0.77,-0.7,0.98,0,11.11,Low (<15),2024
2024-04-15,22339.05,22427.45,22259.55,22277.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.7,0.4,-0.36,-0.28,0.75,0,11.11,Low (<15),2024
2024-04-16,22125.3,22213.75,22079.45,22177.45,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.7,0.4,-0.21,0.24,0.61,0,11.11,Low (<15),2024
2024-04-18,22212.35,22326.5,21961.7,22045.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.79,0.51,-1.13,-0.75,1.64,1,12.62,Low (<15),2024
2024-04-19,21861.5,22179.55,21777.65,22149.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.82,1.45,-0.38,1.32,1.84,0,13.04,Low (<15),2024
2024-04-22,22336.9,22375.65,22198.15,22370.5,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.82,0.17,-0.62,0.15,0.79,0,13.04,Low (<15),2024
2024-04-23,22447.05,22447.55,22349.45,22361.0,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.82,0.0,-0.43,-0.38,0.44,0,13.04,Low (<15),2024
2024-04-24,22421.55,22476.45,22384.0,22412.2,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.82,0.24,-0.17,-0.04,0.41,0,13.04,Low (<15),2024
2024-04-25,22316.9,22625.95,22305.25,22559.25,Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.65,1.38,-0.05,1.09,1.44,1,10.28,Low (<15),2024
2024-04-26,22620.4,22620.4,22385.55,22450.2,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.68,0.0,-1.04,-0.75,1.04,0,10.73,Low (<15),2024
2024-04-29,22475.55,22655.8,22441.9,22633.15,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.68,0.8,-0.15,0.7,0.95,0,10.73,Low (<15),2024
2024-04-30,22679.65,22783.35,22568.4,22587.75,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.68,0.46,-0.49,-0.41,0.95,0,10.73,Low (<15),2024
2024-05-02,22567.85,22710.5,22567.85,22656.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.63,0.0,0.39,0.63,1,12.87,Low (<15),2024
2024-05-03,22766.35,22794.7,22348.05,22456.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.12,-1.84,-1.36,1.96,0,13.45,Low (<15),2024
2024-05-06,22561.6,22588.8,22409.45,22458.0,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.85,0.12,-0.67,-0.46,0.79,0,13.45,Low (<15),2024
2024-05-07,22489.75,22499.05,22232.05,22304.5,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.04,-1.15,-0.82,1.19,0,13.45,Low (<15),2024
2024-05-08,22231.2,22368.65,22185.2,22306.75,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.85,0.62,-0.21,0.34,0.83,0,13.45,Low (<15),2024
2024-05-09,22224.8,22307.75,21932.4,21968.15,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.08,0.37,-1.32,-1.15,1.69,1,17.08,Normal (15-20),2024
2024-05-10,21990.95,22131.3,21950.3,22054.0,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.15,0.64,-0.18,0.29,0.82,0,18.2,Normal (15-20),2024
2024-05-13,22027.95,22131.65,21821.05,22119.4,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.15,0.47,-0.94,0.42,1.41,0,18.2,Normal (15-20),2024
2024-05-14,22126.5,22270.05,22081.25,22223.8,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.15,0.65,-0.2,0.44,0.85,0,18.2,Normal (15-20),2024
2024-05-15,22255.6,22297.55,22151.75,22210.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.15,0.19,-0.47,-0.2,0.66,0,18.2,Normal (15-20),2024
2024-05-17,22415.25,22502.15,22345.65,22465.55,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,0.39,-0.31,0.22,0.7,0,20.0,Elevated (20-30),2024
2024-05-18,22512.85,22519.85,22470.1,22506.8,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.26,0.03,-0.19,-0.03,0.22,0,20.0,Elevated (20-30),2024
2024-05-21,22404.55,22591.1,22404.55,22507.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,0.83,0.0,0.46,0.83,0,20.0,Elevated (20-30),2024
2024-05-22,22576.6,22629.5,22483.15,22620.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,0.23,-0.41,0.19,0.65,0,20.0,Elevated (20-30),2024
2024-05-23,22614.1,22993.6,22577.45,22951.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.35,1.68,-0.16,1.49,1.84,1,21.47,Elevated (20-30),2024
2024-05-24,22930.75,23026.4,22908.0,22952.0,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.35,0.42,-0.1,0.09,0.52,0,21.38,Elevated (20-30),2024
2024-05-27,23038.95,23110.8,22871.2,22931.05,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.35,0.31,-0.73,-0.47,1.04,0,21.38,Elevated (20-30),2024
2024-05-28,22977.15,22998.55,22858.5,22868.65,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.35,0.09,-0.52,-0.47,0.61,0,21.38,Elevated (20-30),2024
2024-05-29,22762.75,22825.5,22685.45,22705.8,Mildly Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.35,0.28,-0.34,-0.25,0.62,0,21.38,Elevated (20-30),2024
2024-05-30,22617.45,22705.75,22417.0,22557.1,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.52,0.39,-0.89,-0.27,1.28,1,24.18,Elevated (20-30),2024
2024-05-31,22568.1,22653.75,22465.1,22550.45,Strong Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.52,0.38,-0.46,-0.08,0.84,0,24.18,Elevated (20-30),2024
2024-06-03,23337.9,23338.7,23062.3,23305.95,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.52,0.0,-1.18,-0.14,1.18,0,24.18,Elevated (20-30),2024
2024-06-04,23179.5,23179.5,21281.45,21996.45,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.52,0.0,-8.19,-5.1,8.19,0,24.18,Elevated (20-30),2024
2024-06-05,22128.35,22670.4,21791.95,22573.0,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.52,2.45,-1.52,2.01,3.97,0,24.18,Elevated (20-30),2024
2024-06-06,22798.6,22910.15,22642.6,22849.05,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.19,0.49,-0.68,0.22,1.17,1,18.89,Normal (15-20),2024
2024-06-07,22821.85,23320.2,22789.05,23270.05,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.06,2.18,-0.14,1.96,2.33,0,16.8,Normal (15-20),2024
2024-06-10,23319.15,23411.9,23227.15,23234.45,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.06,0.4,-0.39,-0.36,0.79,0,16.8,Normal (15-20),2024
2024-06-11,23283.75,23389.45,23206.65,23261.8,Strong Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.06,0.45,-0.33,-0.09,0.79,0,16.8,Normal (15-20),2024
2024-06-12,23344.45,23441.95,23295.95,23308.4,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.06,0.42,-0.21,-0.15,0.63,0,16.8,Normal (15-20),2024
2024-06-13,23480.95,23481.05,23353.9,23399.35,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.0,-0.54,-0.35,0.54,1,14.39,Low (<15),2024
2024-06-14,23464.95,23490.4,23334.25,23454.15,Bullish,Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.85,0.11,-0.56,-0.05,0.67,0,13.49,Low (<15),2024
2024-06-18,23570.8,23579.05,23499.7,23562.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.04,-0.3,-0.04,0.34,0,13.49,Low (<15),2024
2024-06-19,23629.85,23664.0,23412.9,23521.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.14,-0.92,-0.46,1.06,0,13.49,Low (<15),2024
2024-06-20,23586.15,23624.0,23442.6,23579.15,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.86,0.16,-0.61,-0.03,0.77,1,13.71,Low (<15),2024
2024-06-21,23661.15,23667.1,23398.2,23453.15,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.84,0.03,-1.11,-0.88,1.14,0,13.35,Low (<15),2024
2024-06-24,23382.3,23558.1,23350.0,23548.65,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.84,0.75,-0.14,0.71,0.89,0,13.35,Low (<15),2024
2024-06-25,23577.1,23754.15,23562.05,23721.9,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.84,0.75,-0.06,0.61,0.81,0,13.35,Low (<15),2024
2024-06-26,23723.1,23889.9,23670.45,23840.25,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,0.7,-0.22,0.49,0.93,0,13.35,Low (<15),2024
2024-06-27,23881.55,24087.45,23805.4,24036.1,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.89,0.86,-0.32,0.65,1.18,1,14.05,Low (<15),2024
2024-06-28,24085.9,24174.0,23985.8,24009.8,Strong Bullish,Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.89,0.37,-0.42,-0.32,0.78,0,14.15,Low (<15),2024
2024-07-01,23992.95,24164.0,23992.7,24123.15,Mildly Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.89,0.71,-0.0,0.54,0.71,0,14.15,Low (<15),2024
2024-07-02,24228.75,24236.35,24056.4,24117.8,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.03,-0.71,-0.46,0.74,0,14.15,Low (<15),2024
2024-07-03,24291.75,24309.15,24207.1,24290.8,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.07,-0.35,-0.0,0.42,0,14.15,Low (<15),2024
2024-07-04,24369.95,24401.0,24281.0,24304.65,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.83,0.13,-0.36,-0.27,0.49,1,13.21,Low (<15),2024
2024-07-05,24213.35,24363.0,24168.85,24316.75,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.62,-0.18,0.43,0.8,0,12.86,Low (<15),2024
2024-07-08,24329.45,24344.6,24240.55,24331.05,Strong Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.06,-0.37,0.01,0.43,0,12.86,Low (<15),2024
2024-07-09,24351.0,24443.6,24331.9,24417.25,Strong Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.81,0.38,-0.08,0.27,0.46,0,12.86,Low (<15),2024
2024-07-10,24459.85,24461.05,24141.8,24312.4,Strong Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.81,0.0,-1.3,-0.6,1.31,0,12.86,Low (<15),2024
2024-07-11,24396.55,24402.65,24193.75,24338.5,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,0.03,-0.83,-0.24,0.86,1,14.43,Low (<15),2024
2024-07-12,24387.95,24592.2,24331.15,24512.4,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.88,0.84,-0.23,0.51,1.07,0,14.0,Low (<15),2024
2024-07-16,24615.9,24661.25,24587.65,24601.1,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.88,0.18,-0.11,-0.06,0.3,0,14.0,Low (<15),2024
2024-07-18,24543.8,24837.75,24504.45,24779.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.9,1.2,-0.16,0.96,1.36,1,14.22,Low (<15),2024
2024-07-19,24853.8,24854.8,24508.15,24525.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.91,0.0,-1.39,-1.32,1.39,0,14.51,Low (<15),2024
2024-07-22,24445.75,24595.2,24362.3,24515.9,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.61,-0.34,0.29,0.95,0,14.51,Low (<15),2024
2024-07-23,24568.9,24582.55,24074.2,24476.4,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.06,-2.01,-0.38,2.07,0,14.51,Low (<15),2024
2024-07-24,24444.95,24504.25,24307.25,24441.9,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,0.24,-0.56,-0.01,0.81,0,14.51,Low (<15),2024
2024-07-25,24230.95,24426.15,24210.8,24415.0,Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.74,0.81,-0.08,0.76,0.89,1,11.76,Low (<15),2024
2024-07-26,24423.35,24861.15,24410.9,24851.75,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.79,1.79,-0.05,1.75,1.84,0,12.62,Low (<15),2024
2024-07-29,24943.3,24999.75,24774.6,24840.95,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.79,0.23,-0.68,-0.41,0.9,0,12.62,Low (<15),2024
2024-07-30,24839.4,24971.75,24798.65,24840.9,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,0.53,-0.16,0.01,0.7,0,12.62,Low (<15),2024
2024-07-31,24886.7,24984.6,24856.5,24979.3,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,0.39,-0.12,0.37,0.51,0,12.62,Low (<15),2024
2024-08-01,25030.95,25078.3,24956.4,25006.0,Strong Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.83,0.19,-0.3,-0.1,0.49,1,13.25,Low (<15),2024
2024-08-02,24789.0,24851.9,24686.85,24699.45,Strong Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.81,0.25,-0.41,-0.36,0.67,0,12.93,Low (<15),2024
2024-08-05,24302.85,24350.05,23893.7,24051.8,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.81,0.19,-1.68,-1.03,1.88,0,12.93,Low (<15),2024
2024-08-06,24189.85,24382.6,23960.4,24033.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.81,0.8,-0.95,-0.65,1.75,0,12.93,Low (<15),2024
2024-08-07,24289.4,24337.7,24184.9,24315.25,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.81,0.2,-0.43,0.11,0.63,0,12.93,Low (<15),2024
2024-08-08,24248.55,24340.5,24079.7,24098.7,Strong Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,1.02,0.38,-0.7,-0.62,1.08,1,16.17,Normal (15-20),2024
2024-08-09,24386.85,24419.75,24311.2,24364.4,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.05,0.13,-0.31,-0.09,0.45,0,16.6,Normal (15-20),2024
2024-08-12,24320.05,24472.8,24212.1,24348.8,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.05,0.63,-0.44,0.12,1.07,0,16.6,Normal (15-20),2024
2024-08-13,24342.35,24359.95,24116.5,24141.2,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.05,0.07,-0.93,-0.83,1.0,0,16.6,Normal (15-20),2024
2024-08-14,24184.4,24196.5,24099.7,24144.5,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.02,0.05,-0.35,-0.16,0.4,1,16.17,Normal (15-20),2024
2024-08-16,24334.85,24563.9,24204.5,24539.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.97,0.94,-0.54,0.84,1.48,0,15.44,Normal (15-20),2024
2024-08-19,24636.35,24638.8,24522.95,24579.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.97,0.01,-0.46,-0.23,0.47,0,15.44,Normal (15-20),2024
2024-08-20,24648.9,24734.3,24607.2,24672.85,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.97,0.35,-0.17,0.1,0.52,0,15.44,Normal (15-20),2024
2024-08-21,24680.55,24787.95,24654.5,24781.9,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.97,0.44,-0.11,0.41,0.54,0,15.44,Normal (15-20),2024
